Step,Element,Entropy,Max Depth, Assembly, Omega, Order
3610,[A]=[A][A],1.117252114262357,2,45,375,48
3611,=[[]],1.1140670264060408,2,47,391,50
3612,[A]=[A][A],1.1140670264060408,2,47,391,50
3613,[A]=[A][A],1.115094213584732,2,47,402,51
3614,[A][A]=[A],1.118789036555131,2,46,395,50
3615,=[[]],1.2340833202761663,3,47,415,52
3616,[A][A]=[A],1.2383958368405963,3,46,408,51
3617,=[[]],1.423476968493843,4,48,434,53
3618,=[[]],1.4121263059603593,4,50,450,55
3619,[A][A]=[A],1.417983622742427,4,49,443,54
3620,[A]=[A][A],1.417983622742427,4,49,443,54
3621,[A]=[A][A],1.4069466123551615,4,51,459,56
3622,[A][A]=[A],1.4121263059603593,4,50,452,55
3623,[A][A]=[A],1.4169146745898362,4,49,445,54
3624,=[[]],1.4649272420953743,4,50,466,56
3625,=[[]],1.4535459940216324,4,52,482,58
3626,=[[]],1.4427611117329942,4,54,498,60
3627,[[A]]=A,1.4492149478119298,4,53,489,59
3628,[A]=[A][A],1.4492149478119298,4,53,489,59
3629,=[[]],1.4865917387043945,4,54,510,61
3630,[[A]]=A,1.4554243962957527,4,52,480,58
3631,=[[]],1.4445107976386846,4,54,496,60
3632,[A][A]=[A],1.4492149478119298,4,53,489,59
3633,=[[]],1.4865917387043945,4,54,510,61
3634,=[[]],1.4758722976797702,4,56,526,63
3635,[[A]]=A,1.4822058036592423,4,55,517,62
3636,[[A]]=A,1.4501208015823368,4,53,487,59
3637,[A]=[A][A],1.4501208015823368,4,53,487,59
3638,[A][A]=[A],1.4554243962957527,4,52,480,58
3639,[A][A]=[A],1.46037677197272,4,51,473,57
3640,[A][A]=[A],1.4649272420953743,4,50,466,56
3641,[A]=[A][A],1.4649272420953743,4,50,466,56
3642,[[A]]=A,1.4721702555039393,4,49,457,55
3643,[A]=[A][A],1.4721702555039393,4,49,457,55
3644,[A]=[A][A],1.4721702555039393,4,49,457,55
3645,[A]=[A][A],1.4721702555039393,4,49,457,55
3646,[A][A]=[A],1.4769570361793358,4,48,450,54
3647,[[A]]=A,1.4846522048303143,4,47,441,53
3648,[A]=[A][A],1.4846522048303143,4,47,441,53
3649,=[[]],1.4721702555039393,4,49,457,55
3650,[[A]]=A,1.479139497277555,4,48,448,54
3651,[[A]]=A,1.485786727454162,4,47,439,53
3652,[[A]]=A,1.49205678527989,4,46,430,52
3653,[A]=[A][A],1.49205678527989,4,46,430,52
3654,[A][A]=[A],1.4991167639168668,4,45,423,51
3655,[A]=[A][A],1.4991167639168668,4,45,423,51
3656,=[[]],1.6131308323250366,4,47,450,53
3657,[A][A]=[A],1.6206431681539413,4,46,443,52
3658,[A][A]=[A],1.6277078739780588,4,45,436,51
3659,[[A]]=A,1.600957932828002,4,43,406,48
3660,[A][A]=[A],1.609224696820942,4,42,399,47
3661,=[[]],1.592239456553209,4,44,415,49
3662,[A][A]=[A],1.5995261463475883,4,43,408,48
3663,[A][A]=[A],1.6062270247071664,4,42,401,47
3664,[A][A]=[A],1.6355202680492895,4,40,374,44
3665,[A]=[A][A],1.6355202680492895,4,40,374,44
3666,=[[]],1.6169494313625443,4,42,390,46
3667,[[A]]=A,1.627318159544367,4,41,381,45
3668,[[A]]=A,1.6372467774323034,4,40,372,44
3669,=[[]],1.6185182321948837,4,42,388,46
3670,[[A]]=A,1.627318159544367,4,41,379,45
3671,[[A]]=A,1.6355202680492895,4,40,370,44
3672,=[[]],1.7354728381032665,4,42,397,46
3673,[A][A]=[A],1.7468717566951586,4,41,390,45
3674,[[A]]=A,1.7559684695725846,4,40,381,44
3675,[A][A]=[A],1.7681157819257987,4,39,374,43
3676,[A][A]=[A],1.7797311345722127,4,38,367,42
3677,=[[]],1.757790992408054,4,40,383,44
3678,[A]=[A][A],1.757790992408054,4,40,383,44
3679,=[[]],1.7371242818609323,4,42,399,46
3680,[A][A]=[A],1.7468717566951586,4,41,392,45
3681,[[A]]=A,1.6919481463329846,4,40,376,44
3682,[A]=[A][A],1.6724927244662442,4,42,392,46
3683,=[[]],1.6983181442999291,4,44,413,48
3684,=[[]],1.6807422301306327,4,46,429,50
3685,[A][A]=[A],1.7086564021539739,4,44,402,47
3686,=[[]],1.789937453101621,4,46,427,49
3687,[A][A]=[A],1.7815228091441861,4,43,399,46
3688,[[A]]=A,1.7026066139596967,4,41,364,43
3689,[A]=[A][A],1.7026066139596967,4,41,364,43
3690,=[[]],1.7278772462001952,4,42,385,45
3691,[[A]]=A,1.7383647884927507,4,41,376,44
3692,[[A]]=A,1.7026066139596967,4,40,365,43
3693,[A]=[A][A],1.6824920849773133,4,42,381,45
3694,=[[]],1.7086564021539739,4,43,402,47
3695,=[[]],1.69048804308382,4,45,418,49
3696,[A]=[A][A],1.6807422301306327,4,46,428,50
3697,[[A]]=A,1.69048804308382,4,45,419,49
3698,[[A]]=A,1.6206527455016138,4,44,403,48
3699,[A][A]=[A],1.627803125970852,4,43,396,47
3700,[[A]]=A,1.5898817683660977,4,42,385,46
3701,[[A]]=A,1.5996489929257776,4,41,376,45
3702,=[[]],1.627803125970852,4,42,397,47
3703,[A][A]=[A],1.6342802956493518,4,41,390,46
3704,=[[]],1.65421415404805,4,42,411,48
3705,[A][A]=[A],1.6587561087924618,4,41,404,47
3706,[A]=[A][A],1.6587561087924618,4,41,404,47
3707,[A][A]=[A],1.6752210767145435,4,39,388,45
3708,[[A]]=A,1.6878785072265203,4,38,379,44
3709,[A]=[A][A],1.6878785072265203,4,38,379,44
3710,[[A]]=A,1.6827156509498291,4,36,349,41
3711,[A]=[A][A],1.674337451310803,4,37,356,42
3712,[[A]]=A,1.6847867100583676,4,36,347,41
3713,[[A]]=A,1.694515375495048,4,35,338,40
3714,[A]=[A][A],1.694515375495048,4,35,338,40
3715,[[A]]=A,1.7033543288668542,4,34,329,39
3716,[A][A]=[A],1.7160064763760963,4,33,322,38
3717,[A]=[A][A],1.7033543288668542,4,34,329,39
3718,=[[]],1.7234875337502127,4,35,350,41
3719,[A]=[A][A],1.7234875337502127,4,35,350,41
3720,[A]=[A][A],1.7234875337502127,4,35,350,41
3721,[[A]]=A,1.7319280388946003,4,34,341,40
3722,[A]=[A][A],1.7192158103640267,4,35,348,41
3723,[A][A]=[A],1.7319280388946003,4,34,341,40
3724,=[[]],1.7461661666916413,4,35,362,42
3725,[[A]]=A,1.7392583159291928,4,33,332,39
3726,=[[]],1.7192158103640267,4,35,348,41
3727,[[A]]=A,1.7251432464099872,4,34,339,40
3728,[A]=[A][A],1.7251432464099872,4,34,339,40
3729,=[[]],1.7060375014958358,4,36,355,42
3730,[A][A]=[A],1.7192158103640267,4,35,348,41
3731,[A][A]=[A],1.7319280388946003,4,34,341,40
3732,[[A]]=A,1.7175013355876856,4,32,311,37
3733,=[[]],1.6963955673441742,4,34,327,39
3734,[[A]]=A,1.5644733184645094,3,33,312,38
3735,=[[]],1.5488375407875445,3,35,328,40
3736,[[A]]=A,1.5081206370787639,3,34,317,39
3737,[A][A]=[A],1.5199799092307065,3,33,310,38
3738,=[[]],1.5041625260016593,3,35,326,40
3739,[A]=[A][A],1.5041625260016593,3,35,326,40
3740,[A]=[A][A],1.4893309894691646,3,37,342,42
3741,[[A]]=A,1.493196836380346,3,36,333,41
3742,[[A]]=A,1.4453901895299759,3,34,303,38
3743,=[[]],1.62838982472352,4,36,329,40
3744,[[A]]=A,1.579725079083396,4,33,289,36
3745,=[[]],1.5633721610969722,4,35,305,38
3746,[[A]]=A,1.4876273933098922,4,33,275,35
3747,[A][A]=[A],1.509290992820314,4,32,268,34
3748,[A][A]=[A],1.5313667343796125,4,31,261,33
3749,[A]=[A][A],1.5313667343796125,4,31,261,33
3750,[A]=[A][A],1.509290992820314,4,32,268,34
3751,=[[]],1.579725079083396,4,34,288,36
3752,[A][A]=[A],1.6001613580134848,4,33,281,35
3753,=[[]],1.649178426059166,4,35,302,37
3754,=[[]],1.6304207256934933,4,37,318,39
3755,[A]=[A][A],1.6304207256934933,4,37,318,39
3756,[A]=[A][A],1.6304207256934933,4,37,318,39
3757,[A][A]=[A],1.6008955496021604,4,34,290,36
3758,[A][A]=[A],1.6197662301798532,4,33,283,35
3759,[A][A]=[A],1.63860090560113,4,32,276,34
3760,[[A]]=A,1.5745026554217976,4,31,265,33
3761,[[A]]=A,1.5768557466791862,4,30,256,32
3762,[[A]]=A,1.478112260153897,4,28,227,29
3763,[A]=[A][A],1.4613598273276736,4,30,243,31
3764,[[A]]=A,1.4539580943104375,4,29,234,30
3765,=[[]],1.5538146570363986,4,30,254,32
3766,=[[]],1.5355695894727397,4,32,270,34
3767,=[[]],1.518310781820059,4,34,286,36
3768,[A][A]=[A],1.5369923665426235,4,33,279,35
3769,=[[]],1.6828301151898832,4,35,306,37
3770,[[A]]=A,1.6832789441478162,4,34,297,36
3771,=[[]],1.6633748974287281,4,36,313,38
3772,[[A]]=A,1.6622318195500043,4,35,304,37
3773,=[[]],1.6440405934988815,4,37,320,39
3774,[A][A]=[A],1.6633748974287281,4,36,313,38
3775,[[A]]=A,1.5962017927557985,4,34,284,35
3776,[A]=[A][A],1.7007307140496541,4,38,327,39
3777,[A]=[A][A],1.7007307140496541,4,38,327,39
3778,[A]=[A][A],1.7007307140496541,4,38,327,39
3779,=[[]],1.6834832089351237,4,40,343,41
3780,[[A]]=A,1.6801526344034188,4,39,334,40
3781,[A]=[A][A],1.6801526344034188,4,39,334,40
3782,[A]=[A][A],1.659858155870559,4,40,341,41
3783,=[[]],1.6456037074860848,4,42,357,43
3784,[[A]]=A,1.587233195918639,4,41,341,42
3785,=[[]],1.5740450599471658,4,43,357,44
3786,[A][A]=[A],1.5913879208577857,4,42,350,43
3787,[[A]]=A,1.5317265572277616,4,41,339,42
3788,[A]=[A][A],1.5317265572277616,4,41,339,42
3789,[[A]]=A,1.5268532234970689,4,40,330,41
3790,[[A]]=A,1.4454618442383218,4,39,314,40
3791,[A][A]=[A],1.4633131163503208,4,38,307,39
3792,=[[]],1.4515808740536462,4,40,323,41
3793,[A][A]=[A],1.468237061758725,4,39,316,40
3794,[A][A]=[A],1.485063451019819,4,38,309,39
3795,=[[]],1.4710911778347238,4,40,325,41
3796,=[[]],1.4578354767617367,4,42,341,43
3797,[A][A]=[A],1.4721916150778303,4,41,334,42
3798,[A]=[A][A],1.4721916150778303,4,41,334,42
3799,[A]=[A][A],1.4721916150778303,4,41,334,42
3800,=[[]],1.458542981880303,4,43,350,44
3801,[[A]]=A,1.378843824067034,4,42,339,43
3802,=[[]],1.4579426892504854,4,44,359,45
3803,[[A]]=A,1.3792959750335814,4,43,348,44
3804,[[A]]=A,1.378843824067034,4,42,339,43
3805,=[[]],1.3677803619824775,4,44,355,45
3806,[[A]]=A,1.3663315108107494,4,43,346,44
3807,[[A]]=A,1.363479552876612,4,42,337,43
3808,[A]=[A][A],1.363479552876612,4,42,337,43
3809,[A][A]=[A],1.3770207810779147,4,41,330,42
3810,[[A]]=A,1.2443212984855099,3,40,315,41
3811,[[A]]=A,1.1058666211014743,2,39,304,40
3812,[A]=[A][A],1.0965821588011107,2,40,311,41
3813,[[A]]=A,1.086943753557998,2,39,302,40
3814,=[[]],1.0872033369264704,2,41,318,42
3815,[[A]]=A,1.0767129416796726,2,40,309,41
3816,[A]=[A][A],1.0767129416796726,2,40,309,41
3817,[A]=[A][A],1.0767129416796726,2,40,309,41
3818,[A][A]=[A],1.086943753557998,2,39,302,40
3819,[A]=[A][A],1.086943753557998,2,39,302,40
3820,[A][A]=[A],1.0971440412695763,2,38,295,39
3821,[A][A]=[A],1.1072724108615393,2,37,288,38
3822,[[A]]=A,1.0973549514358285,2,36,279,37
3823,[A][A]=[A],1.1084468918352361,2,35,272,36
3824,[A][A]=[A],1.1194435251110189,2,34,265,35
3825,[A]=[A][A],1.1084468918352361,2,35,272,36
3826,=[[]],1.1072724108615393,2,37,288,38
3827,=[[]],1.1058666211014743,2,39,304,40
3828,[[A]]=A,1.0971440412695763,2,38,295,39
3829,[A]=[A][A],1.0971440412695763,2,38,295,39
3830,=[[]],1.0965821588011107,2,40,311,41
3831,[A]=[A][A],1.0965821588011107,2,40,311,41
3832,[[A]]=A,1.086943753557998,2,39,302,40
3833,[A]=[A][A],1.0872033369264704,2,41,318,42
3834,=[[]],1.0871142877642597,2,43,334,44
3835,=[[]],1.0867618230381284,2,45,350,46
3836,=[[]],1.0862104406240476,2,47,366,48
3837,[[A]]=A,1.0786672099764596,2,46,357,47
3838,[A][A]=[A],1.0867618230381284,2,45,350,46
3839,[[A]]=A,1.0783878114938321,2,44,341,45
3840,[A][A]=[A],1.0871142877642597,2,43,334,44
3841,[A]=[A][A],1.0871142877642597,2,43,334,44
3842,=[[]],1.0867618230381284,2,45,350,46
3843,[A]=[A][A],1.0867618230381284,2,45,350,46
3844,[[A]]=A,1.0783878114938321,2,44,341,45
3845,=[[]],1.0786672099764596,2,46,357,47
3846,[[A]]=A,1.0696174156505,2,45,348,46
3847,[A]=[A][A],1.0608288970339022,2,46,355,47
3848,[[A]]=A,1.0494298516573752,2,45,346,46
3849,[[A]]=A,1.03608227906163,2,44,337,45
3850,=[[]],1.175651047371609,3,46,357,47
3851,[[A]]=A,1.0494298516573752,2,45,346,46
3852,[A][A]=[A],1.0588573676001776,2,44,339,45
3853,[[A]]=A,1.0461493966485236,2,43,330,44
3854,[[A]]=A,1.031214401340847,2,42,321,43
3855,[A][A]=[A],1.0420399429347813,2,41,314,42
3856,[A]=[A][A],1.0420399429347813,2,41,314,42
3857,[A]=[A][A],1.031214401340847,2,42,321,43
3858,=[[]],1.03608227906163,2,44,337,45
3859,[A][A]=[A],1.0461493966485236,2,43,330,44
3860,[A][A]=[A],1.0562901796690891,2,42,323,43
3861,=[[]],1.0588573676001776,2,44,339,45
3862,=[[]],1.0608288970339022,2,46,355,47
3863,=[[]],1.304368663130401,4,48,381,49
3864,[A]=[A][A],1.298563500339164,4,50,397,51
3865,[A][A]=[A],1.3099844663844982,4,49,390,50
3866,[[A]]=A,1.304368663130401,4,48,381,49
3867,=[[]],1.298563500339164,4,50,397,51
3868,[A]=[A][A],1.298563500339164,4,50,397,51
3869,=[[]],1.2928515861488292,4,52,413,53
3870,[A]=[A][A],1.2928515861488292,4,52,413,53
3871,=[[]],1.434838803961721,4,54,440,55
3872,[A][A]=[A],1.4467627679420842,4,53,433,54
3873,[A][A]=[A],1.4587625697666486,4,52,426,53
3874,[[A]]=A,1.3876441817138387,4,51,410,52
3875,[A]=[A][A],1.379133643322334,4,53,426,54
3876,[[A]]=A,1.3073410512156285,4,52,415,53
3877,[[A]]=A,1.303540955680424,4,51,406,52
3878,[A]=[A][A],1.303540955680424,4,51,406,52
3879,=[[]],1.2972833770629477,4,53,422,54
3880,=[[]],1.291219782118743,4,55,438,56
3881,[A]=[A][A],1.291219782118743,4,55,438,56
3882,[[A]]=A,1.2872573736290764,4,54,429,55
3883,[[A]]=A,1.2822272065191984,4,53,420,54
3884,=[[]],1.27727707638011,4,55,436,56
3885,=[[]],1.2724039694237606,4,57,452,58
3886,[[A]]=A,1.267354429103304,4,56,443,57
3887,[A]=[A][A],1.267354429103304,4,56,443,57
3888,[[A]]=A,1.2612200002891139,4,55,434,56
3889,[A]=[A][A],1.2508558022720249,4,56,441,57
3890,[A]=[A][A],1.2508558022720249,4,56,441,57
3891,[A]=[A][A],1.2508558022720249,4,56,441,57
3892,[A]=[A][A],1.2405943648821793,4,57,448,58
3893,[A]=[A][A],1.2405943648821793,4,57,448,58
3894,[A][A]=[A],1.2508558022720249,4,56,441,57
3895,[A]=[A][A],1.2508558022720249,4,56,441,57
3896,[[A]]=A,1.242994772893693,4,55,432,56
3897,[A]=[A][A],1.232247157506375,4,56,439,57
3898,[[A]]=A,1.2225375197670478,4,55,430,56
3899,=[[]],1.2216342052635716,4,57,446,58
3900,[A][A]=[A],1.232247157506375,4,56,439,57
3901,[A][A]=[A],1.242994772893693,4,55,432,56
3902,=[[]],1.2405943648821793,4,57,448,58
3903,[A][A]=[A],1.2508558022720249,4,56,441,57
3904,[A][A]=[A],1.2612200002891139,4,55,434,56
3905,[[A]]=A,1.2538729154459398,4,54,425,55
3906,[[A]]=A,1.2451670282176568,4,53,416,54
3907,=[[]],1.242994772893693,4,55,432,56
3908,=[[]],1.2405943648821793,4,57,448,58
3909,[[A]]=A,1.1344966009325879,3,56,433,57
3910,[A]=[A][A],1.1344966009325879,3,56,433,57
3911,=[[]],1.213822756417786,3,56,456,59
3912,[A]=[A][A],1.213822756417786,3,56,456,59
3913,[A]=[A][A],1.213822756417786,3,56,456,59
3914,=[[]],1.2117241013562716,3,58,472,61
3915,[A]=[A][A],1.2030794001711504,3,59,479,62
3916,[A][A]=[A],1.2117241013562716,3,58,472,61
3917,[[A]]=A,1.0174532503609195,2,56,429,57
3918,[A]=[A][A],1.0098889854449977,2,57,436,58
3919,[A][A]=[A],1.0174532503609195,2,56,429,57
3920,[A][A]=[A],1.0250616264463046,2,55,422,56
3921,[A][A]=[A],1.032706075744935,2,54,415,55
3922,[A]=[A][A],1.032706075744935,2,54,415,55
3923,=[[]],1.035339184626158,2,56,431,57
3924,[A][A]=[A],1.0425705862120438,2,55,424,56
3925,[A]=[A][A],1.0425705862120438,2,55,424,56
3926,[A][A]=[A],1.049804652642806,2,54,417,55
3927,[A]=[A][A],1.049804652642806,2,54,417,55
3928,=[[]],1.1668642687117403,3,56,437,57
3929,[[A]]=A,1.0580072882929423,2,55,426,56
3930,[A]=[A][A],1.0580072882929423,2,55,426,56
3931,=[[]],1.058740203226241,2,57,442,58
3932,[[A]]=A,1.0512082255740314,2,56,433,57
3933,[A][A]=[A],1.0580072882929423,2,55,426,56
3934,=[[]],1.058740203226241,2,57,442,58
3935,[A]=[A][A],1.058740203226241,2,57,442,58
3936,[[A]]=A,1.0512082255740314,2,56,433,57
3937,=[[]],1.0523305000970091,2,58,449,59
3938,[A]=[A][A],1.0532169913190046,2,60,465,61
3939,[[A]]=A,1.045892072455015,2,59,456,60
3940,[A]=[A][A],1.045892072455015,2,59,456,60
3941,[[A]]=A,1.0375615678600871,2,58,447,59
3942,[A][A]=[A],1.0443889877824275,2,57,440,58
3943,[[A]]=A,1.035339184626158,2,56,431,57
3944,=[[]],1.0375615678600871,2,58,447,59
3945,=[[]],1.0394364783172854,2,60,463,61
3946,[A]=[A][A],1.0394364783172854,2,60,463,61
3947,[A]=[A][A],1.0394364783172854,2,60,463,61
3948,[A]=[A][A],1.0394364783172854,2,60,463,61
3949,[A][A]=[A],1.045892072455015,2,59,456,60
3950,=[[]],1.155345647146927,3,61,476,62
3951,[A][A]=[A],1.1625853680826947,3,60,469,61
3952,=[[]],1.3287518260667153,4,62,495,63
3953,[[A]]=A,1.2629500178337834,4,61,484,62
3954,[A]=[A][A],1.2629500178337834,4,61,484,62
3955,[[A]]=A,1.2587956915526384,4,60,475,61
3956,[A][A]=[A],1.2676244967705648,4,59,468,60
3957,[A]=[A][A],1.2676244967705648,4,59,468,60
3958,[A]=[A][A],1.2676244967705648,4,59,468,60
3959,=[[]],1.3376673480974592,4,61,488,62
3960,=[[]],1.3313796950377743,4,63,504,64
3961,[A][A]=[A],1.339831906972384,4,62,497,63
3962,=[[]],1.3333082046349334,4,64,513,65
3963,[A][A]=[A],1.3413062489182659,4,63,506,64
3964,[[A]]=A,1.276384684305774,4,62,495,63
3965,=[[]],1.2708881319109278,4,64,511,65
3966,[[A]]=A,1.2689238352253298,4,63,502,64
3967,[A]=[A][A],1.2689238352253298,4,63,502,64
3968,[[A]]=A,1.2663005660779731,4,62,493,63
3969,[A]=[A][A],1.258387960934882,4,63,500,64
3970,[[A]]=A,1.254601493009809,4,62,491,63
3971,[A][A]=[A],1.2629500178337834,4,61,484,62
3972,=[[]],1.258387960934882,4,63,500,64
3973,[A][A]=[A],1.2663005660779731,4,62,493,63
3974,=[[]],1.26143942028747,4,64,509,65
3975,=[[]],1.2567296191145512,4,66,525,67
3976,[A][A]=[A],1.263823660945963,4,65,518,66
3977,[[A]]=A,1.1682501167942334,3,64,503,65
3978,[A][A]=[A],1.1742784488650115,3,63,496,64
3979,=[[]],1.1711717226535345,3,65,512,66
3980,[A][A]=[A],1.176810779183231,3,64,505,65
3981,[[A]]=A,1.0787311375009447,2,63,494,64
3982,=[[]],1.0776788455816368,2,65,510,66
3983,=[[]],1.076630130173272,2,67,526,68
3984,[A]=[A][A],1.076630130173272,2,67,526,68
3985,[A]=[A][A],1.0793630742516869,2,67,536,69
3986,[A][A]=[A],1.0830114534627535,2,66,529,68
3987,=[[]],1.2678159545227403,4,68,555,70
3988,=[[]],1.262461051388378,4,70,571,72
3989,[[A]]=A,1.2622522547958468,4,69,562,71
3990,[A]=[A][A],1.2622522547958468,4,69,562,71
3991,=[[]],1.257169193623167,4,71,578,73
3992,[A]=[A][A],1.257169193623167,4,71,578,73
3993,[A]=[A][A],1.257169193623167,4,71,578,73
3994,[A]=[A][A],1.2517999864722338,4,72,585,74
3995,[A]=[A][A],1.2517999864722338,4,72,585,74
3996,[A]=[A][A],1.2517999864722338,4,72,585,74
3997,=[[]],1.2471720216185713,4,74,601,76
3998,[[A]]=A,1.2463646954963674,4,73,592,75
3999,[A]=[A][A],1.2463646954963674,4,73,592,75
4000,[[A]]=A,1.2451455194747942,4,72,583,74
4001,=[[]],1.3047163341677501,4,74,603,76
4002,[A][A]=[A],1.310600689727921,4,73,596,75
4003,[[A]]=A,1.2517999864722338,4,72,585,74
4004,[[A]]=A,1.250905640413702,4,71,576,73
4005,=[[]],1.2463646954963674,4,73,592,75
4006,[A]=[A][A],1.2463646954963674,4,73,592,75
4007,[[A]]=A,1.2451455194747942,4,72,583,74
4008,[A][A]=[A],1.250905640413702,4,71,576,73
4009,[[A]]=A,1.249569862456835,4,70,567,72
4010,=[[]],1.2451455194747942,4,72,583,74
4011,=[[]],1.2408735355429832,4,74,599,76
4012,[[A]]=A,1.23934091301735,4,73,590,75
4013,[A]=[A][A],1.23934091301735,4,73,590,75
4014,[A]=[A][A],1.23934091301735,4,73,590,75
4015,[A][A]=[A],1.2451455194747942,4,72,583,74
4016,=[[]],1.3047163341677501,4,73,603,76
4017,=[[]],1.4079799480016462,4,75,630,78
4018,[A][A]=[A],1.414562676282428,4,74,623,77
4019,=[[]],1.407422458545906,4,76,639,79
4020,[[A]]=A,1.4079799480016462,4,75,630,78
4021,=[[]],1.4011236251830272,4,77,646,80
4022,[[A]]=A,1.4013631554858468,4,76,637,79
4023,=[[]],1.3947887146846532,4,78,653,81
4024,=[[]],1.4326901395392009,4,80,673,83
4025,[[A]]=A,1.3945047031277844,4,79,662,82
4026,[[A]]=A,1.3947887146846532,4,78,653,81
4027,[A][A]=[A],1.4011236251830272,4,77,646,80
4028,[A][A]=[A],1.407422458545906,4,76,639,79
4029,[[A]]=A,1.4079799480016462,4,75,630,78
4030,[A]=[A][A],1.4079799480016462,4,75,630,78
4031,[A]=[A][A],1.4079799480016462,4,75,630,78
4032,[A]=[A][A],1.4079799480016462,4,75,630,78
4033,[[A]]=A,1.4081674742329406,4,74,621,77
4034,[A]=[A][A],1.4081674742329406,4,74,621,77
4035,[[A]]=A,1.4079517624372129,4,73,612,76
4036,[[A]]=A,1.3584716215049988,4,71,583,73
4037,[A][A]=[A],1.3661602117060645,4,70,576,72
4038,=[[]],1.3600034424516312,4,72,592,74
4039,[[A]]=A,1.3584716215049988,4,71,583,73
4040,[A]=[A][A],1.3584716215049988,4,71,583,73
4041,[A]=[A][A],1.3584716215049988,4,71,583,73
4042,[[A]]=A,1.3564008833718115,4,70,574,72
4043,[A][A]=[A],1.3644508246637026,4,69,567,71
4044,=[[]],1.3584716215049988,4,71,583,73
4045,[A]=[A][A],1.3507936747659957,4,72,590,74
4046,[[A]]=A,1.3483753918038754,4,71,581,73
4047,[A]=[A][A],1.3483753918038754,4,71,581,73
4048,[[A]]=A,1.3453627171437295,4,70,572,72
4049,[A][A]=[A],1.3537410381805177,4,69,565,71
4050,[A][A]=[A],1.3621582711356925,4,68,558,70
4051,[A][A]=[A],1.3706081696361077,4,67,551,69
4052,[A]=[A][A],1.3706081696361077,4,67,551,69
4053,[[A]]=A,1.309283079297365,4,66,535,68
4054,[A][A]=[A],1.3172864060856018,4,65,528,67
4055,[A][A]=[A],1.3252979749923324,4,64,521,66
4056,[A][A]=[A],1.3333082046349334,4,63,514,65
4057,[A]=[A][A],1.3333082046349334,4,63,514,65
4058,[[A]]=A,1.2689238352253298,4,62,503,64
4059,[A]=[A][A],1.2689238352253298,4,62,503,64
4060,=[[]],1.396077838364834,4,64,530,66
4061,[[A]]=A,1.394803205065648,4,63,521,65
4062,[A]=[A][A],1.394803205065648,4,63,521,65
4063,[[A]]=A,1.3928551540891925,4,62,512,64
4064,=[[]],1.3858612329922786,4,64,528,66
4065,[A][A]=[A],1.394803205065648,4,63,521,65
4066,[A][A]=[A],1.4037621087307102,4,62,514,64
4067,[[A]]=A,1.4022831669611264,4,61,505,63
4068,=[[]],1.394803205065648,4,63,521,65
4069,=[[]],1.3875765706344292,4,65,537,67
4070,[A][A]=[A],1.396077838364834,4,64,530,66
4071,[A]=[A][A],1.4860340846656621,4,68,573,70
4072,[A][A]=[A],1.4946700469670648,4,67,566,69
4073,[A]=[A][A],1.4857689056053642,4,69,582,71
4074,=[[]],1.5246451674905188,4,71,602,73
4075,[[A]]=A,1.4850224587534675,4,70,591,72
4076,=[[]],1.4763939148510103,4,72,607,74
4077,[A]=[A][A],1.4763939148510103,4,72,607,74
4078,[A]=[A][A],1.4763939148510103,4,72,607,74
4079,[A]=[A][A],1.4763939148510103,4,72,607,74
4080,[[A]]=A,1.477188612327027,4,71,598,73
4081,=[[]],1.5155985324238266,4,73,618,75
4082,[A][A]=[A],1.5232091652149953,4,72,611,74
4083,[A]=[A][A],1.5155985324238266,4,73,618,75
4084,=[[]],1.547609094319219,4,74,638,77
4085,=[[]],1.6136299836371764,4,76,665,79
4086,=[[]],1.604126340315773,4,78,681,81
4087,[A]=[A][A],1.5949250600738947,4,80,697,83
4088,[A]=[A][A],1.592681622854137,4,80,708,84
4089,[[A]]=A,1.5645662667230906,4,79,697,83
4090,[[A]]=A,1.5667061718647743,4,78,688,82
4091,=[[]],1.5579487057413228,4,80,704,84
4092,[A]=[A][A],1.5579487057413228,4,80,704,84
4093,[A][A]=[A],1.5645662667230906,4,79,697,83
4094,[A]=[A][A],1.5645662667230906,4,79,697,83
4095,[A]=[A][A],1.5645662667230906,4,79,697,83
4096,=[[]],1.5901625463436155,4,80,718,85
4097,[A]=[A][A],1.5901625463436155,4,80,718,85
4098,=[[]],1.5813246066125628,4,82,734,87
4099,[A]=[A][A],1.5813246066125628,4,82,734,87
4100,[A][A]=[A],1.5873909896302383,4,81,727,86
4101,=[[]],1.5786132964315167,4,83,743,88
4102,[[A]]=A,1.5813246066125628,4,82,734,87
4103,=[[]],1.5727664079372854,4,84,750,89
4104,[[A]]=A,1.5751941634210622,4,83,741,88
4105,[A][A]=[A],1.5813246066125628,4,82,734,87
